County,State,Value
Pennington County,South Dakota,100948.00
Cecil County,Maryland,101108.00
Adams County,Pennsylvania,101407.00
Franklin County,Missouri,101492.00
Ashtabula County,Ohio,101497.00
Houston County,Alabama,101547.00
Tompkins County,New York,101564.00
Fond du Lac County,Wisconsin,101633.00
Woodbury County,Iowa,102172.00
Walworth County,Wisconsin,102228.00
Cowlitz County,Washington,102410.00
Miami County,Ohio,102506.00
Whitfield County,Georgia,102599.00
Kaufman County,Texas,103350.00
Craven County,North Carolina,103505.00
Berkeley County,West Virginia,104169.00
Bonneville County,Idaho,104234.00
Etowah County,Alabama,104430.00
St. Mary's County,Maryland,105151.00
DeKalb County,Illinois,105160.00
Hardin County,Kentucky,105543.00
Allen County,Ohio,106331.00
Fayette County,Georgia,106567.00
Henderson County,North Carolina,106740.00
Saline County,Arkansas,107118.00
Ascension Parish,Louisiana,107215.00
Brunswick County,North Carolina,107431.00
Navajo County,Arizona,107449.00
Sumter County,South Carolina,107456.00
Douglas County,Oregon,107667.00
Androscoggin County,Maine,107702.00
Eaton County,Michigan,107759.00
Bay County,Michigan,107771.00
Columbiana County,Ohio,107841.00
Vigo County,Indiana,107848.00
Ontario County,New York,107931.00
Comal County,Texas,108472.00
Warren County,New Jersey,108692.00
Lowndes County,Georgia,109233.00
Missoula County,Montana,109299.00
Tom Green County,Texas,110224.00
Clark County,Indiana,110232.00
Carroll County,Georgia,110527.00
Macon County,Illinois,110768.00
Douglas County,Kansas,110826.00
Allegan County,Michigan,111408.00
LaPorte County,Indiana,111467.00
Terrebonne Parish,Louisiana,111860.00
St. Lawrence County,New York,111944.00
Cache County,Utah,112656.00
Faulkner County,Arkansas,113237.00
Kankakee County,Illinois,113449.00
Warren County,Kentucky,113792.00
LaSalle County,Illinois,113924.00
Wilson County,Tennessee,113993.00
Wayne County,Ohio,114520.00
La Crosse County,Wisconsin,114638.00
Harnett County,North Carolina,114678.00
Kendall County,Illinois,114736.00
Sheboygan County,Wisconsin,115507.00
Canadian County,Oklahoma,115541.00
Lycoming County,Pennsylvania,116111.00
Jefferson County,New York,116229.00
Mercer County,Pennsylvania,116638.00
Linn County,Oregon,116672.00
Clarke County,Georgia,116714.00
Skagit County,Washington,116901.00
Parker County,Texas,116927.00
Bossier Parish,Louisiana,116979.00
Jasper County,Missouri,117404.00
Delaware County,Indiana,117671.00
Windham County,Connecticut,118428.00
Calhoun County,Alabama,118572.00
Boone County,Kentucky,118811.00
Pickens County,South Carolina,119224.00
Morgan County,Alabama,119490.00
Randall County,Texas,120725.00
Grayson County,Texas,120877.00
Potter County,Texas,121073.00
Tangipahoa Parish,Louisiana,121097.00
Gregg County,Texas,121730.00
Oswego County,New York,122109.00
Kennebec County,Maine,122151.00
Spotsylvania County,Virginia,122397.00
Wayne County,North Carolina,122623.00
Washington County,Tennessee,122979.00
Blount County,Tennessee,123010.00
Strafford County,New Hampshire,123143.00
Columbia County,Georgia,124053.00
Comanche County,Oklahoma,124098.00
Richland County,Ohio,124475.00
Wright County,Minnesota,124700.00
Wood County,Ohio,125488.00
Sebastian County,Arkansas,125744.00
Washington County,Rhode Island,126979.00
Blair County,Pennsylvania,127089.00
Coweta County,Georgia,127317.00
Livingston Parish,Louisiana,128026.00
Hunterdon County,New Jersey,128349.00
Stafford County,Virginia,128961.00
Scott County,Minnesota,129928.00
San Juan County,New Mexico,130044.00
Johnson County,Iowa,130882.00
Black Hawk County,Iowa,131090.00
Berkshire County,Massachusetts,131219.00
Cochise County,Arizona,131346.00
Wichita County,Texas,131500.00
Taylor County,Texas,131506.00
Guadalupe County,Texas,131533.00
Sandoval County,New Mexico,131561.00
Rapides Parish,Louisiana,131613.00
Madison County,Indiana,131636.00
Washington County,Wisconsin,131887.00
Douglas County,Georgia,132403.00
Lebanon County,Pennsylvania,133568.00
Orange County,North Carolina,133801.00
Marathon County,Wisconsin,134063.00
Robeson County,North Carolina,134168.00
Coconino County,Arizona,134421.00
Humboldt County,California,134623.00
Chautauqua County,New York,134905.00
Tazewell County,Illinois,135394.00
Calhoun County,Michigan,136146.00
Napa County,California,136484.00
Dorchester County,South Carolina,136555.00
Fayette County,Pennsylvania,136606.00
Midland County,Texas,136872.00
Florence County,South Carolina,136885.00
Ector County,Texas,137130.00
Hampton city,Virginia,137436.00
Monroe County,Indiana,137974.00
Indian River County,Florida,138028.00
Washington County,Utah,138115.00
Clark County,Ohio,138333.00
Rowan County,North Carolina,138428.00
Kootenai County,Idaho,138494.00
Johnson County,Indiana,139654.00
Jackson County,Mississippi,139668.00
Houston County,Georgia,139900.00
Alexandria city,Virginia,139966.00
Lee County,Alabama,140247.00
Citrus County,Florida,141236.00
Rankin County,Mississippi,141617.00
Randolph County,North Carolina,141752.00
Paulding County,Georgia,142324.00
Cambria County,Pennsylvania,143679.00
Santa Fe County,New Mexico,144170.00
Olmsted County,Minnesota,144248.00
Hendricks County,Indiana,145448.00
Fairfield County,Ohio,146156.00
Martin County,Florida,146318.00
Merrimack County,New Hampshire,146445.00
Charles County,Maryland,146551.00
Mesa County,Colorado,146723.00
Washington County,Maryland,147430.00
Rock Island County,Illinois,147546.00
Yellowstone County,Montana,147972.00
Schuylkill County,Pennsylvania,148289.00
Sussex County,New Jersey,149265.00
Ellis County,Texas,149610.00
Franklin County,Pennsylvania,149618.00
Cass County,North Dakota,149778.00
Stearns County,Minnesota,150642.00
Madera County,California,150865.00
Johnson County,Texas,150934.00
Alamance County,North Carolina,151131.00
Santa Rosa County,Florida,151372.00
Monroe County,Michigan,152021.00
Tolland County,Connecticut,152691.00
Kings County,California,152982.00
Ouachita Parish,Louisiana,153720.00
Penobscot County,Maine,153923.00
Centre County,Pennsylvania,153990.00
Catawba County,North Carolina,154358.00
Schenectady County,New York,154727.00
Maui County,Hawaii,154834.00
Bibb County,Georgia,155547.00
Chittenden County,Vermont,156545.00
Berrien County,Michigan,156813.00
Sullivan County,Tennessee,156823.00
Cumberland County,New Jersey,156898.00
Hays County,Texas,157107.00
Wyandotte County,Kansas,157505.00
Deschutes County,Oregon,157733.00
Hampshire County,Massachusetts,158080.00
Sarpy County,Nebraska,158840.00
Pueblo County,Colorado,159063.00
Rensselaer County,New York,159429.00
Iredell County,North Carolina,159437.00
Kenton County,Kentucky,159720.00
Charlotte County,Florida,159978.00
Aiken County,South Carolina,160099.00
Jackson County,Michigan,160248.00
Rock County,Wisconsin,160331.00
Sumner County,Tennessee,160645.00
DeSoto County,Mississippi,161252.00
Portage County,Ohio,161419.00
Greene County,Ohio,161573.00
Beaufort County,South Carolina,162233.00
Kent County,Delaware,162310.00
Boone County,Missouri,162642.00
Davidson County,North Carolina,162878.00
St. Clair County,Michigan,163040.00
Porter County,Indiana,164343.00
Scott County,Iowa,165224.00
Middlesex County,Connecticut,165676.00
Kent County,Rhode Island,166158.00
Kenosha County,Wisconsin,166426.00
Licking County,Ohio,166492.00
Winnebago County,Wisconsin,166994.00
Carroll County,Maryland,167134.00
Pitt County,North Carolina,168148.00
Bay County,Florida,168852.00
Johnston County,North Carolina,168878.00
Minnehaha County,South Dakota,169468.00
McLean County,Illinois,169572.00
Monroe County,Pennsylvania,169842.00
Beaver County,Pennsylvania,170539.00
Muskegon County,Michigan,172188.00
Montgomery County,Tennessee,172331.00
Medina County,Ohio,172332.00
Hernando County,Florida,172778.00
Tippecanoe County,Indiana,172780.00
Delaware County,Ohio,174214.00
Imperial County,California,174528.00
Benton County,Washington,175177.00
Forsyth County,Georgia,175511.00
Outagamie County,Wisconsin,176695.00
Shasta County,California,177223.00
Onslow County,North Carolina,177772.00
Berkeley County,South Carolina,177843.00
Shawnee County,Kansas,177934.00
Cabarrus County,North Carolina,178011.00
Hall County,Georgia,179684.00
Vanderburgh County,Indiana,179703.00
Newport News city,Virginia,180719.00
Okaloosa County,Florida,180822.00
Livingston County,Michigan,180967.00
El Dorado County,California,181058.00
Baldwin County,Alabama,182265.00
Ulster County,New York,182493.00
Williamson County,Tennessee,183182.00
Butler County,Pennsylvania,183862.00
Hawaii County,Hawaii,185079.00
Peoria County,Illinois,186494.00
Harrison County,Mississippi,187105.00
Anderson County,South Carolina,187126.00
Canyon County,Idaho,188923.00
Muscogee County,Georgia,189885.00
Litchfield County,Connecticut,189927.00
St. Johns County,Florida,190039.00
Clay County,Florida,190865.00
Calcasieu Parish,Louisiana,192768.00
Kanawha County,West Virginia,193063.00
Tuscaloosa County,Alabama,194656.00
Brazos County,Texas,194851.00
Shelby County,Alabama,195085.00
Racine County,Wisconsin,195408.00
Yuma County,Arizona,195751.00
York County,Maine,197131.00
Sussex County,Delaware,197145.00
Clermont County,Ohio,197363.00
Sangamon County,Illinois,197465.00
Elkhart County,Indiana,197559.00
Saginaw County,Michigan,200169.00
Mohave County,Arizona,200186.00
St. Louis County,Minnesota,200226.00
Richmond County,Georgia,200549.00
Broome County,New York,200600.00
Yolo County,California,200849.00
Champaign County,Illinois,201081.00
Whatcom County,Washington,201140.00
Union County,North Carolina,201292.00
New Hanover County,North Carolina,202667.00
Washington County,Arkansas,203065.00
Jackson County,Oregon,203206.00
Henry County,Georgia,203922.00
Richmond city,Virginia,204214.00
Gaston County,North Carolina,206086.00
Arlington County,Virginia,207627.00
Washington County,Pennsylvania,207820.00
Do_a Ana County,New Mexico,209233.00
Smith County,Texas,209714.00
Trumbull County,Ohio,210312.00
Yavapai County,Arizona,211033.00
Linn County,Iowa,211226.00
Warren County,Ohio,212693.00
Cherokee County,Georgia,214346.00
Lackawanna County,Pennsylvania,214437.00
Barnstable County,Massachusetts,215888.00
Niagara County,New York,216469.00
Jefferson County,Missouri,218733.00
Saratoga County,New York,219607.00
Butte County,California,220000.00
Benton County,Arkansas,221339.00
Lafayette Parish,Louisiana,221578.00
Clay County,Missouri,221939.00
Chesapeake city,Virginia,222209.00
York County,South Carolina,226073.00
Montgomery County,Alabama,229363.00
Lake County,Ohio,230041.00
Weber County,Utah,231236.00
Frederick County,Maryland,233385.00
St. Tammany Parish,Louisiana,233740.00
Oneida County,New York,234878.00
McLennan County,Texas,234906.00
Cumberland County,Pennsylvania,235406.00
Washington County,Minnesota,238136.00
Buncombe County,North Carolina,238318.00
Mahoning County,Ohio,238823.00
Norfolk city,Virginia,242803.00
Yakima County,Washington,243231.00
Harford County,Maryland,244826.00
Hinds County,Mississippi,245285.00
Alachua County,Florida,247336.00
Brown County,Wisconsin,248007.00
Webb County,Texas,250304.00
Kalamazoo County,Michigan,250331.00
Kitsap County,Washington,251133.00
Thurston County,Washington,252264.00
Jefferson County,Texas,252273.00
Marin County,California,252409.00
Weld County,Colorado,252825.00
Caddo Parish,Louisiana,254969.00
Cleveland County,Oklahoma,255755.00
Merced County,California,255793.00
Clayton County,Georgia,259424.00
Santa Cruz County,California,262382.00
Lexington County,South Carolina,262391.00
Rutherford County,Tennessee,262604.00
Ottawa County,Michigan,263801.00
Chatham County,Georgia,265128.00
St. Joseph County,Indiana,266931.00
Durham County,North Carolina,267587.00
Dauphin County,Pennsylvania,268100.00
Osceola County,Florida,268685.00
Madison County,Illinois,269282.00
Horry County,South Carolina,269291.00
San Luis Obispo County,California,269637.00
St. Clair County,Illinois,270056.00
New London County,Connecticut,274055.00
Atlantic County,New Jersey,274549.00
Hamilton County,Indiana,274569.00
Greene County,Missouri,275174.00
Leon County,Florida,275487.00
St. Lucie County,Florida,277789.00
Lubbock County,Texas,278831.00
Erie County,Pennsylvania,280566.00
Ingham County,Michigan,280895.00
Cumberland County,Maine,281674.00
Spartanburg County,South Carolina,284307.00
Lancaster County,Nebraska,285407.00
Douglas County,Colorado,285465.00
Howard County,Maryland,287085.00
Gloucester County,New Jersey,288288.00
Galveston County,Texas,291309.00
Anchorage Municipality,Alaska,291826.00
Boulder County,Colorado,294567.00
Rockingham County,New Hampshire,295223.00
Winnebago County,Illinois,295266.00
Fayette County,Kentucky,295803.00
Lake County,Florida,297052.00
Dutchess County,New York,297488.00
Escambia County,Florida,297619.00
Northampton County,Pennsylvania,297735.00
Larimer County,Colorado,299630.00
Lorain County,Ohio,301356.00
Albany County,New York,304204.00
Davis County,Utah,306479.00
Henrico County,Virginia,306935.00
McHenry County,Illinois,308760.00
Bell County,Texas,310235.00
Rockland County,New York,311687.00
Loudoun County,Virginia,312311.00
Brazoria County,Texas,313166.00
Marion County,Oregon,315335.00
Chesterfield County,Virginia,316236.00
St. Louis city,Missouri,319294.00
Cumberland County,North Carolina,319431.00
Luzerne County,Pennsylvania,320918.00
Collier County,Florida,321520.00
Manatee County,Florida,322833.00
Somerset County,New Jersey,323444.00
Anoka County,Minnesota,330844.00
Marion County,Florida,331298.00
Madison County,Alabama,334811.00
Hamilton County,Tennessee,336463.00
Nueces County,Texas,340223.00
Orleans Parish,Louisiana,343829.00
Washtenaw County,Michigan,344791.00
Placer County,California,348432.00
Lehigh County,Pennsylvania,349497.00
Charleston County,South Carolina,350209.00
Forsyth County,North Carolina,350670.00
Lane County,Oregon,351715.00
Allen County,Indiana,355329.00
St. Charles County,Missouri,360485.00
Westmoreland County,Pennsylvania,365169.00
Mercer County,New Jersey,366513.00
Butler County,Ohio,368130.00
Orange County,New York,372813.00
Stark County,Ohio,375586.00
Pinal County,Arizona,375770.00
Clackamas County,Oregon,375992.00
Sarasota County,Florida,379448.00
Pulaski County,Arkansas,382748.00
Richland County,South Carolina,384504.00
Waukesha County,Wisconsin,389891.00
Ada County,Idaho,392365.00
Dakota County,Minnesota,398552.00
Hillsborough County,New Hampshire,400721.00
Prince William County,Virginia,402002.00
Cameron County,Texas,406220.00
Berks County,Pennsylvania,411442.00
Mobile County,Alabama,412992.00
Solano County,California,413344.00
Monterey County,California,415057.00
Washoe County,Nevada,421407.00
Williamson County,Texas,422679.00
Seminole County,Florida,422718.00
Santa Barbara County,California,423895.00
Clark County,Washington,425363.00
Genesee County,Michigan,425790.00
Polk County,Iowa,430640.00
Knox County,Tennessee,432226.00
Jefferson Parish,Louisiana,432552.00
York County,Pennsylvania,434972.00
Virginia Beach city,Virginia,437994.00
East Baton Rouge Parish,Louisiana,440171.00
Adams County,Colorado,441603.00
Lucas County,Ohio,441815.00
Tulare County,California,442179.00
Burlington County,New Jersey,448734.00
Greenville County,South Carolina,451225.00
Montgomery County,Texas,455746.00
Hampden County,Massachusetts,463490.00
Pasco County,Florida,464697.00
Onondaga County,New York,467026.00
Richmond County,New York,468730.00
Spokane County,Washington,471221.00
Sonoma County,California,483878.00
Dane County,Wisconsin,488073.00
Guilford County,North Carolina,488406.00
Morris County,New Jersey,492276.00
Volusia County,Florida,494593.00
Plymouth County,Massachusetts,494919.00
Lake County,Indiana,496005.00
Sedgwick County,Kansas,498365.00
Chester County,Pennsylvania,498886.00
Passaic County,New Jersey,501226.00
Ramsey County,Minnesota,508640.00
Camden County,New Jersey,513657.00
Stanislaus County,California,514453.00
Kane County,Illinois,515269.00
Utah County,Utah,516564.00
Douglas County,Nebraska,517110.00
Lancaster County,Pennsylvania,519445.00
Washington County,Oregon,529710.00
Jefferson County,Colorado,534543.00
Montgomery County,Ohio,535153.00
Union County,New Jersey,536499.00
Anne Arundel County,Maryland,537656.00
New Castle County,Delaware,538479.00
Summit County,Ohio,541781.00
Brevard County,Florida,543376.00
Johnson County,Kansas,544179.00
Bristol County,Massachusetts,548285.00
Delaware County,Pennsylvania,558979.00
Arapahoe County,Colorado,572003.00
Ocean County,New Jersey,576567.00
Fort Bend County,Texas,585375.00
Denver County,Colorado,600158.00
District of Columbia,District of Columbia,601723.00
Polk County,Florida,602095.00
Kent County,Michigan,602622.00
Tulsa County,Oklahoma,603403.00
Lee County,Florida,618754.00
Baltimore city,Maryland,620961.00
El Paso County,Colorado,622263.00
Bucks County,Pennsylvania,625249.00
Providence County,Rhode Island,626667.00
Davidson County,Tennessee,626681.00
Monmouth County,New Jersey,630380.00
Hudson County,New Jersey,634266.00
Jefferson County,Alabama,658466.00
Bernalillo County,New Mexico,662564.00
Denton County,Texas,662614.00
Norfolk County,Massachusetts,670850.00
Jackson County,Missouri,674158.00
Will County,Illinois,677560.00
San Joaquin County,California,685306.00
Cobb County,Georgia,688078.00
DeKalb County,Georgia,691893.00
Lake County,Illinois,703462.00
Snohomish County,Washington,713335.00
San Mateo County,California,718451.00
Oklahoma County,Oklahoma,718633.00
Suffolk County,Massachusetts,722023.00
Multnomah County,Oregon,735334.00
Jefferson County,Kentucky,741096.00
Essex County,Massachusetts,743159.00
Monroe County,New York,744344.00
Hidalgo County,Texas,774769.00
Collin County,Texas,782341.00
Essex County,New Jersey,783969.00
Pierce County,Washington,795225.00
Worcester County,Massachusetts,798552.00
Montgomery County,Pennsylvania,799874.00
El Paso County,Texas,800647.00
Hamilton County,Ohio,802374.00
Baltimore County,Maryland,805029.00
San Francisco County,California,805235.00
Gwinnett County,Georgia,805321.00
Middlesex County,New Jersey,809858.00
Ventura County,California,823318.00
Kern County,California,839631.00
Macomb County,Michigan,840978.00
New Haven County,Connecticut,862477.00
Prince George's County,Maryland,863420.00
Duval County,Florida,864263.00
Hartford County,Connecticut,894014.00
Wake County,North Carolina,900993.00
Marion County,Indiana,903393.00
Bergen County,New Jersey,905116.00
Pinellas County,Florida,916542.00
Fairfield County,Connecticut,916829.00
DuPage County,Illinois,916924.00
Erie County,New York,919040.00
Mecklenburg County,North Carolina,919628.00
Fulton County,Georgia,920581.00
Shelby County,Tennessee,927644.00
Fresno County,California,930450.00
Milwaukee County,Wisconsin,947735.00
Westchester County,New York,949113.00
Honolulu County,Hawaii,953207.00
Montgomery County,Maryland,971777.00
Pima County,Arizona,980263.00
St. Louis County,Missouri,998954.00
Travis County,Texas,1024266.00
Salt Lake County,Utah,1029655.00
Contra Costa County,California,1049025.00
Fairfax County,Virginia,1081726.00
Orange County,Florida,1145956.00
Hennepin County,Minnesota,1152425.00
Franklin County,Ohio,1163414.00
Oakland County,Michigan,1202362.00
Allegheny County,Pennsylvania,1223348.00
Hillsborough County,Florida,1229226.00
Cuyahoga County,Ohio,1280122.00
Palm Beach County,Florida,1320134.00
Nassau County,New York,1339532.00
Bronx County,New York,1385108.00
Sacramento County,California,1418788.00
Suffolk County,New York,1493350.00
Middlesex County,Massachusetts,1503085.00
Alameda County,California,1510271.00
Philadelphia County,Pennsylvania,1526006.00
New York County,New York,1585873.00
Bexar County,Texas,1714773.00
Broward County,Florida,1748066.00
Santa Clara County,California,1781642.00
Tarrant County,Texas,1809034.00
Wayne County,Michigan,1820584.00
King County,Washington,1931249.00
Clark County,Nevada,1951269.00
San Bernardino County,California,2035210.00
Riverside County,California,2189641.00
Queens County,New York,2230722.00
Dallas County,Texas,2368139.00
Miami-Dade County,Florida,2496435.00
Kings County,New York,2504700.00
Orange County,California,3010232.00
San Diego County,California,3095313.00
Maricopa County,Arizona,3817117.00
Harris County,Texas,4092459.00
Cook County,Illinois,5194675.00
Los Angeles County,California,9818605.00
