RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996.00,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997.00,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998.00,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999.00,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000.00,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001.00,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002.00,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003.00,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004.00,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005.00,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006.00,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007.00,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008.00,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009.00,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010.00,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011.00,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012.00,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013.00,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014.00,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10
2832,Riverside,CA,Riverside,6,65,11,129300,128500,127600,126800,126200,125500,125200,125200,125700,126500,127300,128000,128600,129000,129500,130200,130800,131300,131700,132200,133100,134500,136200,137300,138100,138900,139600,140000,140300,141100,142300,143500,144400,145100,145500,145900,146800,148300,150500,152700,154100,155400,157300,158800,159500,160500,162200,163700,164900,166100,167400,169100,170900,172200,172900,173800,174900,176200,177700,179600,181500,183300,185100,187000,188800,190200,191300,192700,194800,197300,199700,202400,205400,208500,210700,212700,215800,219400,222300,225400,229800,234200,237500,240600,243900,247300,251000,254800,258400,263000,269500,276500,283000,289500,296600,304200,312400,321600,330400,338900,347700,356700,364500,370300,373700,376400,379600,382900,386400,390200,394200,398900,403700,407900,412200,416900,421100,424500,427400,429800,431000,431600,432300,432600,432000,430200,427200,423500,420400,418100,416100,413600,410200,405800,401200,396200,390500,384000,377200,370100,362700,355100,347700,339800,332000,323900,314600,305900,297900,289600,281100,273400,265700,258600,251500,245200,239800,235000,231200,228200,225300,223000,221800,221400,221600,222000,222200,221900,221100,220400,219400,217800,216600,216100,215700,215500,215400,214700,213900,213200,212400,211300,210200,208700,207200,205900,204900,204100,204100,204600,205100,205800,207000,208300,210100,212100,214100,216100,218400,220700,223400,226900,231500,236200,240200,244600,250200,257100,264000,270400,275900,280500,284000,287100,289600,292400,295800,299400,301600,302500,303100,303800,304400,305300,306600,307700,308700,309800,311200,312700,314100,315500,317200,319100,320700
3250,San Bernardino,CA,Riverside,6,71,12,106200,106200,106000,105900,105800,106000,106000,106000,106000,106200,106600,107200,107100,106900,106900,106900,107100,107400,107700,107800,108100,108800,109700,110200,110500,111000,111600,112100,112400,112700,113300,113900,114800,115800,116700,117700,118500,119100,119700,120200,120700,121000,121500,122100,122800,123800,125100,126100,127100,128100,129100,130000,130900,131700,132500,133400,134700,136000,137400,138700,140300,141700,142800,143600,144500,145700,147100,148600,150000,151500,152900,154400,156000,157800,159600,161800,164300,166800,169400,172200,174800,177000,179400,182300,185200,188000,190900,194200,197600,201400,205700,210300,215600,221100,226800,232800,239600,247200,255800,264500,272500,279600,285900,291600,297000,302200,307400,312900,318500,324100,329900,336000,342400,349100,355900,362300,367600,372000,376100,380000,382900,384700,385300,385400,385200,384400,383100,381500,379000,376500,374200,372100,369800,367300,363800,359600,355200,350200,344700,338200,331500,325300,318500,309600,299200,289000,279700,271400,263500,255400,247100,239300,232900,227500,222000,216100,211000,206800,203100,199800,196800,194200,192300,190900,189800,189100,188700,188500,188400,188200,187700,186800,185800,185100,184500,184000,183400,182400,181300,180400,179500,178600,177500,175800,174600,174100,173700,173400,173400,173700,174100,174500,175100,176000,177400,179600,181900,183900,185900,188000,190200,192400,195000,198300,202200,206100,210600,216000,221000,225700,230200,233900,236700,239100,241500,244900,248800,252300,254800,256300,257400,258200,259100,260300,261900,263200,264500,266200,268100,270100,271300,271900,272600,274000,275200
445,Clark,NV,Las Vegas,32,3,13,135200,134800,134100,133400,133100,133200,133100,133400,134000,134500,134900,135300,135600,135800,135900,135900,135900,136000,136200,136200,136200,136500,136800,137000,137100,137100,137600,138600,139100,139500,140100,140500,140500,140600,141000,141400,141700,141800,141800,141800,142100,142500,142900,143800,144700,145500,146100,146300,146500,146900,147500,148200,148800,149600,150300,151100,152200,153300,154400,155300,155900,156400,156800,157300,158300,159400,160700,162000,163200,164400,165400,166100,166800,167500,168000,168500,169200,170200,171500,173000,174400,175800,177200,178800,180600,182300,183900,185900,188600,192100,196100,200700,206100,212300,219800,229200,240500,252900,266100,278400,288400,296000,301300,304900,307100,308500,309500,310400,311300,312500,314100,315800,317400,319000,320700,322800,325100,327100,328700,329900,330500,330200,329300,328400,327500,326000,324400,322900,321000,319000,316800,314200,311300,308700,306100,303200,299800,295900,291800,287400,282100,276300,270300,264100,257300,249900,242900,236600,230100,223900,217800,211200,205100,200700,196300,190900,185400,180000,174200,168500,164300,161400,159300,157800,156900,156100,155600,155000,154200,153200,152200,150800,149300,147900,146700,145600,144500,143100,141100,138700,136700,134900,133300,132300,131400,130400,129300,128500,128100,127800,127900,128600,129600,130800,132400,134300,136200,138200,140200,142400,144800,147100,150100,153500,156900,160400,164400,168600,172800,176800,180500,183200,185000,186200,187300,189400,192500,195100,196900,198300,199200,200000,200800,201900,203200,204400,205500,206400,207300,208800,210500,211900,213600,215300,216700
207,King,WA,Seattle,53,33,14,174800,174500,174400,174500,175000,175500,176400,177700,179000,180200,181500,182800,184200,185900,187500,189300,191300,193200,194700,196100,197900,199900,202000,204400,206800,209100,211800,214500,216900,219300,221200,222600,223700,224900,226200,227700,229600,231600,233800,235200,236300,237800,239900,242200,244600,246800,248500,249700,250700,252100,253700,255100,256200,257500,258800,260000,261300,263000,264100,265000,265700,265800,265900,266700,268100,269600,271000,272300,273300,274200,275300,276300,277400,278900,280300,281600,282700,283700,284800,286100,287100,288100,289700,291300,292500,293400,294300,295600,297100,298400,300000,301900,304500,307600,311000,314300,318000,321800,325100,327800,330000,332400,335500,339900,344600,348500,352400,357800,363400,368500,373400,378800,384400,390400,395700,400400,404900,409600,414200,418700,423200,428200,433700,438900,443600,447100,450000,452400,454800,456800,459100,461000,463100,465500,467500,468800,469700,469100,467500,464900,462000,458500,454500,450500,446600,442100,437100,432600,429000,425700,421800,417200,412800,409500,406000,401400,395900,391000,387300,384900,383000,381900,381400,381300,381300,381500,381300,380100,378000,375700,373100,369800,366500,363500,361200,359000,356900,354700,352300,349400,346700,345000,343500,342100,340900,340700,341100,341600,341500,341500,342500,344400,347000,350600,354600,357900,360800,363600,366800,370500,374300,377900,382000,386900,391800,396300,401500,406700,410900,414600,418100,420700,423500,426500,428800,431500,434500,436400,436800,437200,438700,440600,442800,445600,447900,449900,451800,456900,463800,469500,473700,478800,482500,484400,485500
791,Wayne,MI,Detroit,26,163,15,,96500,96800,97100,93900,88900,86600,87100,86100,83700,81300,79900,79100,78800,78700,78600,78900,79500,79900,80200,80700,81300,81500,81000,80300,79700,79400,79000,79000,79500,79900,80000,80400,81100,82400,83300,83700,84500,85800,86800,87800,88500,88600,88500,89000,89600,90500,91600,92100,92000,91900,91800,92000,92800,93600,93900,94100,94500,95100,95900,96900,97400,97800,98200,98800,99800,100500,100600,100700,101100,101600,101900,102200,102200,102000,102400,103200,103500,103600,104000,104600,105100,105500,105900,106500,106900,107200,107400,107600,107900,108300,108600,108900,109000,108800,108300,108000,108200,108700,109300,109900,110500,111000,111500,111600,111700,112000,112300,112100,111900,112100,112200,112100,111900,111900,111800,111600,111200,110600,110100,109900,109600,109500,109700,109600,109000,108600,108300,108200,107600,106900,106400,105900,104600,103300,102500,102100,101600,100800,99500,98100,97100,96100,94900,93900,93100,91400,89500,88000,87000,85500,83800,81700,80000,78800,77600,76300,75400,74100,71800,69200,66900,64800,63300,62300,61300,60600,60200,59400,58500,57600,56500,55600,55000,54400,53400,52400,51500,50500,49700,49100,48500,47900,47400,46800,46400,46200,46000,46000,46100,45900,45700,45800,46100,46800,47400,47600,47400,48100,49300,50300,50800,51300,51600,52000,52100,52200,52600,53200,53400,53200,53200,53700,54300,55400,55900,55800,55700,55900,56000,56300,56600,57000,57300,57400,57300,56800,56200,55700,55400,55700,56700,57700,58500,59000
3136,Santa Clara,CA,San Jose,6,85,16,271000,271900,273100,274600,275700,276800,278800,281600,284700,287900,291000,293600,295900,298500,302000,306800,312500,318200,323600,328900,334100,338800,343000,346500,349300,352300,355600,358700,361300,363700,366300,369100,372000,374300,375800,377000,378600,381500,386300,393000,400600,409500,419600,430000,440200,451600,465100,479400,493900,508300,520500,529500,537400,545500,553800,561800,568300,572200,573600,572500,568700,563000,556200,549000,542900,538400,533200,526500,520600,518100,519800,525800,535800,547100,556500,563500,567600,569300,570100,570400,569300,567100,564500,562500,560500,557700,555800,556500,559700,563600,567200,571800,579400,589500,599200,606600,613400,621800,632000,643000,653900,663600,672000,681300,691800,702500,712800,723100,733300,743100,751700,759600,766700,772500,777700,782400,785500,787800,790000,792100,791500,788800,786500,785800,785700,786300,787600,789200,791000,793400,796100,797800,799500,801000,800800,797800,793900,790800,789400,788900,785700,778600,771300,765400,759200,751600,742900,733300,723200,713500,704300,693900,684300,677200,669900,660900,651400,643600,639200,638100,639000,641100,644200,647900,651600,654500,656900,658800,661300,664400,666500,666400,664800,662500,659500,656100,652600,648400,642700,636800,631800,628200,625400,623900,624100,625000,626500,629600,632600,635600,640200,645800,651200,657400,665100,675200,686000,695900,705100,713900,722800,731700,741200,752500,765800,779000,791700,802900,811200,818900,825500,830500,834700,839000,843400,851000,861100,870200,876100,879500,884200,890200,896900,904300,912600,921300,931000,941200,951700,963000,975300,988100,998700,1005800,1010700
1561,Broward,FL,Miami-Fort Lauderdale,12,11,17,115200,115300,115500,115600,115500,115500,115500,115600,115800,116200,116600,116700,116600,116700,116500,116300,116500,116900,117400,117600,118000,118700,119500,120100,120400,120600,120800,121100,121000,120900,121200,121500,121900,122600,123400,124000,124300,124500,124800,125500,126100,126600,127100,127700,128400,129500,130500,131200,132000,133300,134600,135600,136600,137500,138400,139600,140900,142100,143600,145400,147200,148900,150600,152300,154300,156500,158600,160700,162500,164100,165800,167500,169200,170800,172800,175000,177000,179000,181200,183500,185900,188500,191000,193400,195800,198200,200500,203200,206100,208900,211800,214900,217700,220700,224100,227800,232100,237200,242200,246800,251300,256300,261500,266600,271800,277400,283700,290900,298400,305600,312900,320600,328400,335000,340600,345600,350000,352900,355400,357600,359400,360600,360600,359800,358900,357800,356700,355000,352800,350400,347600,344500,341000,336700,331900,327300,322800,318300,313400,308500,303000,295900,288100,280000,271700,264300,258000,252200,246300,240400,234800,228900,224000,221400,219300,216000,212800,209900,207600,205300,203100,201100,199700,199300,199700,199800,199100,198400,197800,197200,196200,194800,193500,191700,189500,187800,186600,185600,184700,184400,184100,183200,182200,181500,181000,180900,181700,182400,182500,182700,183500,184400,185500,186900,188200,189300,190600,192400,193900,195500,197200,199100,201400,204300,207300,210300,213700,217300,220900,224700,228400,230900,233300,236300,239200,241300,242900,244700,246900,249300,251300,252700,254100,255500,256200,256300,257100,259000,261300,263400,264700,266100,268100,270400,272100
386,Bexar,TX,San Antonio,48,29,18,,,,,,,,,,,80100,80100,80000,79900,79600,79600,80000,80500,80800,81000,81500,81800,81900,82400,83000,83400,83500,83500,83500,83500,83400,83500,83800,83900,83800,84000,84500,85000,85400,85600,86000,86500,86800,87000,87400,87900,88300,88400,88500,88500,88500,88400,88200,87900,87400,87000,86900,87000,86600,85700,84900,84600,84300,84100,83900,84200,85200,85900,86000,85900,85900,85900,86000,86100,86500,86800,87100,87300,87500,87800,88000,88100,88400,88800,89200,89400,89600,89900,90300,90500,90900,91200,91400,92200,93800,95400,96700,98100,99600,100800,101600,102200,103000,103700,104500,105400,106400,107100,107500,107800,108100,108500,108800,108900,109300,109700,110400,111200,112100,113000,114300,115600,116600,117600,118900,120200,121200,122300,123500,124400,125100,126000,126900,127700,128600,129700,130900,131700,131700,131600,131300,130300,128800,127200,125400,123700,122400,121900,122400,123000,123400,124000,124800,125500,126700,127800,128700,129600,130500,130300,129200,127800,126400,125700,126000,126100,126200,127100,127400,127700,128700,129600,129400,129200,129500,129800,129400,129100,126800,124600,126400,130000,130500,130300,131300,133700,137000,138400,138800,140100,141500,141400,138600,133900,130600,129800,129500,129000,128100,127000,126100,125500,125800,126800,128000,129200,129800,129500,129000,128500,128400,128900,129500,129600,130300,130600,129600,128300,127900,127800,127600,127400,127100,127200,127900,128600,129200,129800,130600,132000,133500,134600,135400,135700,135600
2452,New York,NY,New York,36,61,19,,,2796500,2778600,2745800,2781400,2802600,2830600,2837200,2818000,2831300,2815500,2752400,2644200,2524900,2431800,2304400,2222600,2168800,2152700,2224900,2320000,2387500,2380500,2351600,2347200,2350500,2360700,2362800,2324500,2222300,2128000,2074400,2075000,2112000,2153800,2276100,2375200,2605300,2819000,3133400,3371200,3555700,3723600,3847400,3960000,4010200,3966100,3969900,4067500,4108600,4093800,3998000,4055600,4156200,4219500,4249200,4319200,4407800,4557200,4643700,4651900,4647800,4588200,4592800,4570200,4574000,4571200,4571500,4570500,4566500,4544500,4524400,4489300,4444300,4426600,4402800,4377900,4340600,4314800,4285000,4242200,4208200,4182200,4159100,4119800,4075100,4050800,4024600,4002700,3967300,3940000,3909200,3871100,3847600,3900100,3981900,4133400,4268800,4336200,4346100,4311100,4341100,4396400,4484000,4587500,4692700,4787900,4860500,4894900,4964500,5097400,5304900,5474800,5630200,5736400,5822400,5866500,5888800,5891400,5884200,5915500,5978500,6048500,6075600,6093100,6112500,6134600,6161800,6186200,6223400,6244500,6264000,6266100,6256800,6257500,6265000,6306000,6325900,6372100,6404900,6444400,6439800,6449000,6460900,6491200,6498000,6515200,6523500,6551100,6564300,6575100,6582800,6588300,6590300,6589300,6574800,6553500,6477400,6430000,6396600,6406100,6454600,6553900,6650100,6696500,6755300,6813500,6792000,6709000,6557200,6489500,6447000,6487900,6572200,6757500,6890300,6956400,7020400,7086200,7008600,6822600,6566400,6411000,6283700,6292900,6387200,6646500,6794200,6928200,7092800,7261100,7180200,6971700,6681700,6522700,6438600,6466900,6598000,6978500,7252200,7446000,7577100,7671700,7578100,7445400,7307300,7312100,7450600,7694300,7952400,8269200,8259900,8145600,8056100,8064600,9423400,11582600,14190400,15671500,16523800,16247100,15101100,13844900,12944100,12565000,12334700,12048000,11653700,10997300,10390600,9818200,9499500,9436200,9644700
3175,Philadelphia,PA,Philadelphia,42,101,20,83200,83700,84000,84200,84200,84200,84100,84000,84000,84300,84500,84600,84400,83900,83600,83500,83400,83300,83200,83400,83900,84500,85100,85500,85800,85800,85800,85600,85600,85500,85500,85500,85500,85600,86000,86400,86600,86500,86500,86600,86800,87100,87700,88100,88300,88900,89500,90000,90500,90900,91000,91200,91600,92100,92300,92500,92800,93200,93700,93900,93800,94200,94800,95400,96100,97200,98600,100200,101800,103200,104500,105900,107300,108600,110100,111800,113500,115100,116700,118300,119800,121200,122400,123400,124700,126400,128300,129900,131500,133200,134900,136800,138800,140800,142600,144600,146600,148700,151000,153700,156500,159500,162600,165500,168000,170400,172900,175800,179000,182200,185300,188200,190500,192400,194000,195700,197000,197700,198500,199900,201100,201900,202600,203100,203300,202900,202400,202000,201700,201500,202100,203000,204000,204400,204600,204700,205000,204400,203100,201600,200800,200900,201500,201300,200400,199500,198500,197400,196400,195700,195200,194300,193300,192700,191700,190800,190800,190700,190200,189900,190100,190800,191400,191800,191800,190800,188800,187000,185800,185300,185200,184800,183500,181900,180700,179900,179300,178800,178700,178500,177700,176200,174600,173100,172200,171700,171400,171200,171000,171200,171600,171800,171200,170600,170300,170200,170000,169600,169300,169500,170300,170500,170000,169700,169500,169200,169400,169900,170200,170500,170500,170600,171000,172200,173300,174500,176100,177400,177700,177000,176700,177400,178800,179800,179800,179700,179600,178700,178000,178200,178700,179400,180600,181200,181400
1510,Alameda,CA,San Francisco,6,1,21,206200,206300,206500,206400,206500,206900,207500,208300,209400,211100,212700,213800,214600,215600,217100,219100,221300,223700,226300,228900,231900,235300,238800,241200,242800,244300,246300,248200,249900,251400,253200,255200,257300,259400,261400,263300,265400,268600,273400,279400,286000,292400,298000,303800,310300,317600,325400,333600,342600,351700,359900,367000,373000,378600,385000,391600,397300,402200,406600,410400,413000,412700,409900,407000,405900,405900,406100,405500,404000,403000,403600,406100,410200,416400,423100,429100,434000,438100,441600,444800,447500,449800,451800,453800,455300,456200,457000,458700,461900,466000,470400,475800,482100,488500,494800,501900,510300,519800,530200,540600,549800,558600,568300,578600,589400,600400,611000,621100,630600,639500,648000,655800,661700,666100,668900,671200,672200,672800,673400,673500,671600,668700,665600,663500,662400,661300,659700,657000,653900,652500,652800,652200,649300,645500,641800,637500,633700,629400,624200,618800,613000,604900,595400,585800,577300,568900,560800,552200,542200,532300,524700,518200,513600,511700,509900,506100,502100,498900,496400,494600,493800,494100,494500,495400,496200,495900,494600,493100,491800,490200,488200,486700,485200,482600,479700,477600,474900,472000,468300,464000,459200,454600,450100,446900,445700,445900,446000,445700,445200,445200,446400,448400,451400,455900,461600,467200,473100,479700,487500,495600,503200,510100,518400,529400,543400,558800,574200,587100,597200,605700,612200,616900,621500,626500,629600,634500,641700,648200,652300,655700,659000,662800,667600,672900,677500,681800,689600,699100,706600,712500,719500,728000,736700,743500,748500
2801,Middlesex,MA,Boston,25,17,22,189900,189500,189000,188600,188400,188400,188400,188600,189500,190700,191800,192800,193900,195000,196000,196800,197600,198700,200300,202200,204300,206700,209100,211000,212900,215100,217400,219700,221700,223500,225200,226700,227700,229100,231200,233500,235800,238000,240800,244700,248900,252200,255100,258300,261700,264900,268000,271300,274900,278800,282600,286300,289900,293600,297100,301000,305300,309300,313000,316700,320100,323600,327000,330500,333900,337400,340600,343300,344500,345000,345900,347700,350400,353600,357000,360400,363700,366900,370100,373700,377700,381600,384300,385700,386500,387300,387800,388200,389000,390600,393100,396200,399000,401600,405400,409400,412400,415300,418300,420700,422900,425400,427700,429600,431800,434500,436800,439000,441600,443500,444700,445600,446000,445700,444900,443100,440900,438600,437600,437700,437100,435000,432400,429500,426700,423600,420800,418500,417300,416800,416200,415500,414900,414200,412900,411800,410800,409800,408600,407700,406400,404500,402000,399200,396200,393900,392100,390900,390500,390600,390300,389000,387400,386400,385100,383200,382100,382100,383000,384400,385200,385200,385400,386400,387500,387900,387700,387500,387500,387900,388200,388100,387400,387000,386800,386500,386200,385700,384800,383500,382400,381700,380900,379800,379000,379000,379500,379800,380200,381100,382500,383900,384900,385300,386200,388200,390400,391900,393600,395900,398300,400300,402700,405400,407700,409800,412900,417100,422100,426600,430400,434300,438400,441600,443200,444400,447000,450100,451800,451200,448800,445800,443700,442200,440400,439900,443300,448400,452600,456100,457500,457600,459000,461900,464300
2046,Suffolk,NY,New York,36,103,23,,,,,,,,,,,,,,,,,,,,158700,159100,158700,158600,158700,158700,158600,158800,159200,159900,160700,162200,164400,166000,166700,167400,168500,169900,171600,173600,175700,177800,179800,182100,185100,188800,191800,193600,195000,196900,199100,201000,202500,203900,205600,207800,210100,212700,216200,219600,221800,223900,226700,230000,234000,239200,244800,249700,253900,257100,259800,263200,267500,271800,276000,280200,284500,288700,292800,297800,303700,309000,313200,317900,323300,328300,332400,336400,340000,343400,346500,349600,352700,355800,358800,362200,365700,369600,373300,377100,381200,385700,389800,394400,399000,403800,408900,413300,417300,421500,425400,428300,431200,433700,436100,438500,441100,443300,445000,446800,448600,449800,450700,451400,451500,450800,449400,447600,446000,444600,443600,443300,442900,441600,440100,438200,435600,433200,431300,429700,427500,425000,422400,419200,416200,413500,410300,406600,403500,400300,397100,393900,390900,388200,385600,382500,379100,376200,374300,373300,372800,372300,371900,371600,371200,370700,370200,369800,369100,368000,366500,365100,363700,362600,361400,359800,357800,356100,354600,353400,352200,351300,351100,351000,349600,347500,345900,344700,343400,341600,339000,336700,335100,333900,332900,332700,333000,333300,334000,334600,334800,335300,335800,335600,335000,335200,336100,337500,339200,340800,342100,342900,343100,343000,343400,343700,345300,348000,349500,348500,347800,348200,348300,347600,347200,347600,349000,350900,352000,351300,350200,349900,350000,349600,348600,347300
3017,Sacramento,CA,Sacramento,6,67,24,123400,123700,124000,124300,124300,123900,123900,124000,124100,124600,125100,125100,125000,125300,125400,125300,125600,126300,126800,127000,127500,128500,129500,130300,130700,131200,131600,131900,132600,133500,134400,135000,135300,136000,137100,138000,138600,139000,139600,140400,141400,142300,143800,145500,147300,149100,151000,152700,154300,155800,157100,158300,159600,161000,162700,165000,167400,169900,172700,176100,179400,182700,186000,188900,191600,193700,195000,196100,197500,199400,201400,203400,205400,207700,210500,213600,216800,220300,224100,228100,232100,235800,239200,242400,245800,249200,252500,255700,258800,262000,265900,270300,274800,279500,284500,289700,295300,301700,308600,316000,323800,331600,338900,346000,352100,357200,362200,367600,372700,376900,380700,384600,388200,391200,393200,394100,393700,392200,389800,387400,384900,382200,379000,375700,372100,368400,364700,361200,357500,354000,351100,348500,346000,343500,340400,336200,331800,327500,322300,316500,310400,303800,296400,288900,281500,275100,270100,265800,260700,255000,249600,244200,241400,241200,241200,239200,237000,233600,229500,225600,222800,220900,219600,218700,217900,217200,216900,216800,216600,216000,214800,212900,210500,208100,206300,204900,202900,200400,197600,194500,191100,188300,186000,184000,182600,181700,181400,181400,181300,181100,181200,181900,182900,184200,185800,188000,190800,193800,196600,199800,203100,206900,211100,215700,220500,226300,233200,240900,247800,253200,257400,260600,262300,262900,263400,264800,267300,270100,271700,272100,272200,273000,273900,275100,276400,277300,278300,281000,284000,285900,287500,289700,292100,294400,296300
401,Bronx,NY,New York,36,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269700,273300,276600,280600,285400,292000,299800,303700,303200,303000,305500,310100,316700,323700,329600,335100,340300,345000,350200,355300,359300,364000,370000,374900,379000,384300,390400,397000,403400,409000,413200,414300,414500,417200,421400,423800,427500,433000,439000,443500,446200,447800,450100,452500,454500,455700,455400,454400,453500,451000,447500,444200,441400,437600,432800,427300,423200,422000,422900,422100,417700,411800,406900,402000,398000,397100,396700,392500,386900,383000,380200,378600,377300,375100,373400,374200,375600,375800,375000,376200,378200,378600,377100,375500,373900,373100,372000,370700,369400,368400,368300,368800,368700,367800,367300,367000,366100,364800,363600,361800,359800,358000,355800,353900,352600,351100,349900,349000,349000,349900,349900,349200,348700,348400,348300,349200,350500,352200,353200,353600,355100,358000,359900,360000,358900,358000,357300,357100,357300,358000,359200,360700,362200,364600,367700,370100,371900,373700,376200,379600,383600,387400,390000,391200,391700,391500,390800
1252,Nassau,NY,New York,36,59,26,187000,188000,188800,189400,189600,189400,189000,188200,187900,188600,189700,190200,190400,190600,190900,191500,192300,193100,193700,194200,194500,195500,196900,198300,199400,200400,201400,202900,204900,207000,209100,211300,213300,215200,217400,219100,222000,226600,231200,234300,236100,237000,238000,240700,245700,251900,255900,257100,257300,258500,260100,261600,263700,267000,270400,273100,274900,276900,279400,282300,284800,287300,289700,292200,295400,299600,304000,307900,311300,314300,317500,321300,324700,327700,331500,337100,342500,346200,349900,354200,358200,361600,366300,372200,377700,382300,386000,388500,390900,393700,397100,400400,403700,407200,411200,415500,419800,423700,427800,433000,438400,443100,448000,452600,457200,462100,467300,472800,477900,482200,485900,489300,492400,495600,498200,500600,503100,505100,506100,506700,508300,510000,510800,511200,511400,510600,508800,506300,502900,499300,497100,495700,495000,494500,493000,489800,487000,484700,482400,481700,482200,482000,479100,473500,467300,462600,458900,455500,451900,449200,446300,442300,438400,435500,432500,429700,426900,424000,421500,419300,416800,414900,414100,413800,412900,411900,411800,412600,413200,413400,414000,415000,415500,415500,415500,415200,414700,414800,415300,415300,414300,412600,411000,409700,408900,408100,407100,406000,405300,404400,403400,402400,402400,402900,403300,403500,403800,404300,405000,406000,406800,407100,406900,407700,409500,412000,414700,417800,420900,423400,425300,427400,429100,430000,431000,431800,432800,434500,436000,437200,439100,440600,441000,441000,441200,441900,444300,447500,449100,449000,448900,450000,451400,452800,454100
2993,Palm Beach,FL,Miami-Fort Lauderdale,12,99,27,134300,134600,134800,134400,134000,133800,133700,133800,134300,135200,136000,136800,137500,137900,138100,138300,138300,138500,138700,138900,139300,140300,141200,141700,141700,142000,142400,143100,143700,144000,144300,145200,146200,146900,147100,147200,147700,148700,149500,150300,151100,151800,152500,152900,153000,153700,154900,156100,157100,158200,159500,160500,161300,161900,163000,164200,165500,167000,168900,170900,172600,173800,174900,176200,177600,179500,181600,183500,185700,188500,191500,194200,196400,197800,199800,203000,206900,210200,212900,215600,218300,220600,222400,224300,226500,229100,231600,234100,236800,239900,243300,246800,249900,253000,256700,260900,265600,271100,277100,283000,289100,296000,303300,310900,318200,324600,330700,338500,348200,358000,367200,376100,383800,389800,394700,399000,402200,404600,406200,407000,406100,403700,400400,396800,393200,389400,385300,381100,376900,373300,369400,363900,357600,351800,345700,339300,332800,326500,320500,315200,309500,303400,297200,291400,285700,280500,275800,271100,266400,261500,256200,250600,246700,244700,242500,239100,235900,233200,231300,229600,228100,227300,227300,227200,226700,225900,225100,224400,223600,223000,223000,222900,222200,220600,218400,216200,214700,213600,212600,211700,211000,210200,208500,206500,205000,203800,202300,201300,201200,201400,202900,205900,208400,209300,209900,211000,212800,214600,216700,219000,220700,222400,224700,227100,229100,231100,232900,234600,237900,244100,251100,256500,260200,262100,261900,262200,263900,266400,269100,271700,273200,273800,274600,275700,277000,278500,279900,281500,283800,287100,290600,293500,295500,296200,296400
